Sentiment,cleaned_text
negative,net sale kyro main business area glaston technology manufacturer glass processing machine decreased eur 161.5 mn eur 164.1 mn januaryseptember 2005 .
negative,operating profit fell eur 7.9 mn second quarter 2005 eur 5.1 mn second quarter 2006 .
negative,operating profit fell eur 15.1 mn eur 24.6 mn 2006 .
negative,operating profit fell eur 23.26 mn eur 32.86 mn .
negative,operating profit fell eur 38.1 mn eur 55.3 mn 2007 .
negative,operating profit fell eur 6.2 mn eur 8.5 mn third quarter 2007 .
negative,orion net profit third quarter 2007 decreased 36.5 mln euro $52.1 mln 40.3 mln euro $57.5 mln year earlier .
negative,pretax profit decreased 37 % eur 193.1 mn eur 305.6 mn .
negative,pretax profit decreased eur 33.8 mn eur 40.8 mn fourth quarter 2005 .
negative,pretax profit totaled eur 9.0 mn eur 36.3 mn 2007 .
negative,price delivery volume broadband product decreased significantly 2005 .
negative,profit period totalled eur 0.8 mn eur 1.1 mn corresponding period 2008 .
negative,profit period totalled eur 1.1 mn eur 1.6 mn third quarter 2008 .
negative,revenue quarter fell 8 percent euro 2.4 billion compared year earlier .
negative,srv lowered net sale estimate whole 2008 due uncertainty housing sale .
negative,stora enso oyj said secondquarter result would fall half compared period 2007 .
negative,subscription sale decreased slightly .
negative,company confirmed estimate lower revenue whole 2009 yearago eur93 .9 given interim report 5 august 2009 .
negative,department store division sale fell 8.6 % eur 140.2 mn .
negative,fair value company investment property went eur 2.768 billion end 2009 eur 2.916 billion year earlier .
negative,fair value company investment property went eur2 .769 bn end september 2009 eur2 .878 bn year earlier .
negative,group order portfolio decreased eur 42.9 mn 92007 eur 33.3 mn 22008 .
negative,net sale decreased eur 49.8 million eur 59.9 million .
negative,sale tiimari segment fell 4.0 % yearonyear eur3 .3 june 2010 .
negative,finnish electronics contract manufacturer scanfil net sale eur 52.2 mn first quarter 2007 eur 60.1 mn year .
negative,alma medium operating profit amounted eur 11.9 mn eur 15.0 mn year earlier .
negative,commission income decreased eur 3.8 mn compared eur 4.6 mn third quarter 2007 .
negative,commission income fell eur 4.6 mn eur 5.1 mn corresponding period 2007 .
negative,export declined 6 percent 16.4 million liter .
negative,export good fell 59 % import 16.7 % .
negative,finnish developer manufacturer mobile phone charger salcomp plc omx helsinki sal1v wednesday 19 november lowered fullyear net sale estimate .
negative,finnish investment group norvestia oyj said net profit fell 23.5 mln euro $30.6 mln 2006 33.5 mln euro $43.6 mln 2005 .
negative,group ebit first half eur13 .6 u $17.8 falling short eur22 .5 posted period 2009 .
negative,however company saw net profit third quarter eur 1.4 million eur 1.5 million corresponding period 2009 .
negative,however company saw net profit third quarter eur1 .4 eur1 .5 corresponding period 2009 .
negative,however net sale declined eur 803.6 million eur 1.2 billion .
negative,food trade sale amounted eur320 .1 decline 1.1 % .
negative,januarynovember 2009 group sale totalled eur 7801.7 mn drop 12.6 % period 2008 .
negative,julyseptember 2009 konecranes sale decreased eur 368.7 mn eur 520.4 mn julyseptember 2008 .
negative,sale volume cocacola market share decreased 2.2 % 24.2 % .
negative,september alone market declined 10.2 percent yearonyear 19.28 million liter .
negative,baltic country sale fell 40.2 % russia 23.2 % term euro 10.7 % term local currency .
negative,baltic country sale fell 42.6 % .
negative,nokia share hit 13.21 euro friday 50 percent start year part slow introduction touchscreen model .
negative,operating profit decreased eur 11.2 mn eur 16.6 mn .
negative,operating profit decreased nearly eur 1.7 mn however .
negative,operating profit fell eur 20.3 mn eur 74.2 mn second quarter 2008 .
negative,operating profit fourth quarter fell eur33m eur39m year earlier .
negative,operating profit totaled eur 3.8 mn eur 4.5 mn corresponding period 2005 .
negative,operating profit totaled eur 6.7 mn eur 7.2 mn corresponding period 2005 .
negative,operating profit totaled eur 9.4 mn eur 11.7 mn 2004 .
negative,operating profit totalled eur 1.22 mn eur 3.56 mn first quarter 2008 .
negative,operating profit totalled eur 30.2 mn eur 43.8 mn year earlier .
negative,operating profit totalled eur 9.0 mn eur 9.7 mn first half 2008 .
negative,operating profit totalled eur 9.6 mn eur 42.0 mn year .
negative,operating profit eur 0.1 mn eur 1.3 mn .
negative,profit period eur 10.9 mn eur 14.3 mn 2009 .
negative,revenue slightly x20ac 495 million $634 million compared x20ac 497 million year earlier .
negative,sale seppala diminished 6 per cent .
negative,talentum net sale september smaller expected .
negative,company profit totaled l 578100 h1 2007 30.9 % yearonyear .
negative,company said sale three month end march slid eur86 .4 u $113.4 eur91 .2 last year .
negative,operating margin came 2.4 % 5.7 % .
negative,operating margin aker yard cruise ferry division went 8.3 % 6.4 % first quarter 2007 .
negative,total capital fund managed bank decreased 28 % eur 284mn end september 2008 .
negative,upm stock fell 3 percent euro 12.49 $17.24 early afternoon trading helsinki .
negative,yit baltic sale first three quarter 2008 totaled 106.2 million euro representing drop 29 percent year year .
positive,extremely delighted project continuation cooperation viking line .
negative,demand fireplace product lower expected especially germany .
negative,however order received period review fell 17 % quarteronquarter eur 213 million recorded second quarter 2010 .
negative,announcement pushed freenet share 6.3 % eur0 .71 frankfurt trade eur10 .65 investor gave hope united internet ag drillisch would pursue takeover breakup freenet .
positive,danske bank danske dc jumped 3.7 percent 133.4 krone rebounding yesterday 3.5 percent slide .
negative,according company addition normal seasonal fluctuation market situation weakened autumn 2008 .
negative,change market situation tougher price competition substantially reduced demand bread packaging manufactured kauhava plant according company .
negative,building home improvement trade sale decreased 6.3 % totalling eur 154.1 mn .
negative,building home improvement trade net sale totalled eur 1173 mn eur 1566 mn year earlier .
negative,building home improvement trade sale decreased 22.5 % eur 201.4 mn .
negative,finnish suominen corporation make wipe nonwovens flexible packaging expects change market situation reduce sale suominen nonwovens wet wipe previously estimated volume .
neutral,hull vessel built one block time ruukki delivered plate material block construction progressed .
negative,net sale whole fiscal year 2008 lower 2007 operating profit estimated negative .
negative,sale unit slumped last year industry hit poor snowfall major resort winter 200607 .
negative,steelmaker said drop profit explained continuing economic uncertainty mixed current drought bank lending resulting decline demand product customer find increasingly difficult fund operation .
negative,upmkymmene corp. world largest maker magazine paper tuesday reported 19percent profit drop lower paper price higher cost strong euro hurt revenue .
neutral,space blond wood floor unlike rest store notably scandinavian vibe .
negative,finnish meat company atrium longer promise sufficient amount domestic beef customer .
negative,capital expenditure energy efficiency unfortunately fallen along decline economy .
negative,due rapid decrease net sale personnel reduction carried wider scale initially expected .
negative,finnish waste management cleaning group lassila tikanoja oyj lt net profit went 32.2 mln euro $47.7 mln 2007 35.3 mln euro $52.3 mln 2006 .
